timestamp,open,high,low,close,volume
2024-01-04T17:30:00+00:00,1.18755,1.18805,1.18730,1.18739,155
2024-01-04T17:45:00+00:00,1.18739,1.18880,1.18728,1.18874,193
2024-01-04T18:00:00+00:00,1.18874,1.18987,1.18846,1.18930,282
2024-01-04T18:15:00+00:00,1.18930,1.18952,1.18909,1.18909,121
2024-01-04T18:30:00+00:00,1.18909,1.18914,1.18852,1.18904,251
2024-01-04T18:45:00+00:00,1.18904,1.18908,1.18845,1.18861,226
2024-01-04T19:00:00+00:00,1.18861,1.18941,1.18836,1.18924,320
2024-01-04T19:15:00+00:00,1.18924,1.18927,1.18838,1.18839,120
2024-01-04T19:30:00+00:00,1.18839,1.18887,1.18797,1.18885,391
2024-01-04T19:45:00+00:00,1.18885,1.19017,1.18882,1.19003,227
2024-01-04T20:00:00+00:00,1.19003,1.19024,1.19000,1.19008,398
2024-01-04T20:15:00+00:00,1.19008,1.19110,1.19004,1.19096,335
2024-01-04T20:30:00+00:00,1.19096,1.19099,1.19067,1.19090,153
2024-01-04T20:45:00+00:00,1.19090,1.19090,1.19086,1.19087,260
2024-01-04T21:00:00+00:00,1.19087,1.19124,1.19081,1.19093,264
2024-01-04T21:15:00+00:00,1.19093,1.19126,1.19057,1.19072,339
2024-01-04T21:30:00+00:00,1.19072,1.19124,1.19012,1.19089,102
2024-01-04T21:45:00+00:00,1.19089,1.19161,1.19026,1.19106,209
2024-01-04T22:00:00+00:00,1.19106,1.19134,1.19085,1.19105,133
2024-01-04T22:15:00+00:00,1.19105,1.19130,1.19057,1.19123,250
2024-01-04T22:30:00+00:00,1.19123,1.19181,1.19101,1.19160,317
2024-01-04T22:45:00+00:00,1.19160,1.19267,1.19156,1.19233,173
2024-01-04T23:00:00+00:00,1.19233,1.19250,1.19227,1.19240,230
2024-01-04T23:15:00+00:00,1.19240,1.19256,1.19123,1.19173,101
2024-01-04T23:30:00+00:00,1.19173,1.19197,1.19107,1.19151,322
2024-01-04T23:45:00+00:00,1.19151,1.19216,1.19101,1.19215,177
2024-01-05T00:00:00+00:00,1.19215,1.19273,1.19144,1.19186,219
2024-01-05T00:15:00+00:00,1.19186,1.19229,1.19165,1.19209,284
2024-01-05T00:30:00+00:00,1.19209,1.19272,1.19139,1.19200,334
2024-01-05T00:45:00+00:00,1.19200,1.19313,1.19174,1.19303,345
2024-01-05T01:00:00+00:00,1.19303,1.19315,1.19268,1.19297,172
2024-01-05T01:15:00+00:00,1.19297,1.19347,1.19289,1.19322,120
2024-01-05T01:30:00+00:00,1.19322,1.19344,1.19249,1.19294,165
2024-01-05T01:45:00+00:00,1.19294,1.19331,1.19268,1.19321,101
2024-01-05T02:00:00+00:00,1.19321,1.19386,1.19273,1.19297,109
2024-01-05T02:15:00+00:00,1.19297,1.19335,1.19230,1.19249,266
2024-01-05T02:30:00+00:00,1.19249,1.19253,1.19140,1.19144,391
2024-01-05T02:45:00+00:00,1.19144,1.19165,1.19115,1.19151,144
2024-01-05T03:00:00+00:00,1.19151,1.19261,1.19131,1.19239,370
2024-01-05T03:15:00+00:00,1.19239,1.19294,1.19236,1.19277,310
2024-01-05T03:30:00+00:00,1.19277,1.19334,1.19273,1.19325,351
2024-01-05T03:45:00+00:00,1.19325,1.19342,1.19220,1.19239,222
2024-01-05T04:00:00+00:00,1.19239,1.19254,1.19228,1.19232,278
2024-01-05T04:15:00+00:00,1.19232,1.19244,1.19146,1.19153,213
2024-01-05T04:30:00+00:00,1.19153,1.19173,1.19098,1.19133,331
2024-01-05T04:45:00+00:00,1.19133,1.19138,1.19049,1.19065,117
2024-01-05T05:00:00+00:00,1.19065,1.19084,1.18921,1.18933,243
2024-01-05T05:15:00+00:00,1.18933,1.18957,1.18892,1.18933,361
2024-01-05T05:30:00+00:00,1.18933,1.18949,1.18773,1.18801,169
2024-01-05T05:45:00+00:00,1.18801,1.18811,1.18681,1.18715,142
2024-01-05T06:00:00+00:00,1.18715,1.18816,1.18712,1.18811,264
2024-01-05T06:15:00+00:00,1.18811,1.18897,1.18801,1.18870,362
2024-01-05T06:30:00+00:00,1.18870,1.18990,1.18842,1.18945,325
2024-01-05T06:45:00+00:00,1.18945,1.19008,1.18936,1.18958,374
2024-01-05T07:00:00+00:00,1.18958,1.19126,1.18937,1.19090,344
2024-01-05T07:15:00+00:00,1.19090,1.19125,1.18976,1.19027,362
2024-01-05T07:30:00+00:00,1.19027,1.19042,1.18959,1.18991,108
2024-01-05T07:45:00+00:00,1.18991,1.19008,1.18933,1.18965,235
2024-01-05T08:00:00+00:00,1.18965,1.19002,1.18958,1.18979,345
2024-01-05T08:15:00+00:00,1.18979,1.19025,1.18877,1.18912,208
2024-01-05T08:30:00+00:00,1.18912,1.19020,1.18906,1.18949,394
2024-01-05T08:45:00+00:00,1.18949,1.19053,1.18941,1.19018,166
2024-01-05T09:00:00+00:00,1.19018,1.19040,1.18918,1.18938,389
2024-01-05T09:15:00+00:00,1.18938,1.19033,1.18880,1.18997,101
2024-01-05T09:30:00+00:00,1.18997,1.19004,1.18948,1.18989,375
2024-01-05T09:45:00+00:00,1.18989,1.19000,1.18969,1.18998,372
2024-01-05T10:00:00+00:00,1.18998,1.19020,1.18867,1.18909,228
2024-01-05T10:15:00+00:00,1.18909,1.18925,1.18875,1.18895,205
2024-01-05T10:30:00+00:00,1.18895,1.18952,1.18891,1.18909,110
2024-01-05T10:45:00+00:00,1.18909,1.18932,1.18883,1.18915,317
2024-01-05T11:00:00+00:00,1.18915,1.18962,1.18897,1.18922,256
2024-01-05T11:15:00+00:00,1.18922,1.19009,1.18920,1.18994,269
2024-01-05T11:30:00+00:00,1.18994,1.18995,1.18948,1.18948,310
2024-01-05T11:45:00+00:00,1.18948,1.18962,1.18935,1.18962,228
2024-01-05T12:00:00+00:00,1.18962,1.19077,1.18895,1.19057,161
2024-01-05T12:15:00+00:00,1.19057,1.19142,1.18992,1.19115,240
2024-01-05T12:30:00+00:00,1.19115,1.19131,1.19076,1.19109,237
2024-01-05T12:45:00+00:00,1.19109,1.19122,1.19089,1.19089,281
2024-01-05T13:00:00+00:00,1.19089,1.19092,1.18908,1.18914,105
2024-01-05T13:15:00+00:00,1.18914,1.18957,1.18874,1.18949,320
2024-01-05T13:30:00+00:00,1.18949,1.18953,1.18915,1.18928,215
2024-01-05T13:45:00+00:00,1.18928,1.18935,1.18877,1.18928,267
2024-01-05T14:00:00+00:00,1.18928,1.18931,1.18901,1.18927,227
2024-01-05T14:15:00+00:00,1.18927,1.18959,1.18869,1.18885,361
2024-01-05T14:30:00+00:00,1.18885,1.18974,1.18825,1.18831,129
2024-01-05T14:45:00+00:00,1.18831,1.18873,1.18750,1.18783,253
2024-01-05T15:00:00+00:00,1.18783,1.18793,1.18683,1.18708,285
2024-01-05T15:15:00+00:00,1.18708,1.18760,1.18708,1.18751,150
2024-01-05T15:30:00+00:00,1.18751,1.18803,1.18687,1.18704,343
2024-01-05T15:45:00+00:00,1.18704,1.18749,1.18625,1.18678,243
2024-01-05T16:00:00+00:00,1.18678,1.18830,1.18676,1.18752,252
2024-01-05T16:15:00+00:00,1.18752,1.18787,1.18677,1.18679,330
2024-01-05T16:30:00+00:00,1.18679,1.18703,1.18631,1.18643,136
2024-01-05T16:45:00+00:00,1.18643,1.18682,1.18562,1.18567,93
2024-01-05T17:00:00+00:00,1.18567,1.18580,1.18460,1.18505,376
2024-01-05T17:15:00+00:00,1.18505,1.18547,1.18326,1.18348,378
2024-01-05T17:30:00+00:00,1.18348,1.18353,1.18242,1.18252,274
2024-01-05T17:45:00+00:00,1.18252,1.18279,1.18089,1.18125,96
2024-01-05T18:00:00+00:00,1.18125,1.18146,1.18006,1.18017,294
2024-01-05T18:15:00+00:00,1.18017,1.18080,1.17980,1.18053,290
2024-01-05T18:30:00+00:00,1.18053,1.18053,1.17888,1.17945,111
2024-01-05T18:45:00+00:00,1.17945,1.17955,1.17906,1.17941,367
2024-01-05T19:00:00+00:00,1.17941,1.17980,1.17849,1.17875,168
2024-01-05T19:15:00+00:00,1.17875,1.17911,1.17832,1.17841,359
2024-01-05T19:30:00+00:00,1.17841,1.17882,1.17744,1.17752,215
2024-01-05T19:45:00+00:00,1.17752,1.17767,1.17629,1.17641,206
2024-01-05T20:00:00+00:00,1.17641,1.17666,1.17526,1.17606,227
2024-01-05T20:15:00+00:00,1.17606,1.17618,1.17473,1.17517,330
2024-01-05T20:30:00+00:00,1.17517,1.17543,1.17419,1.17468,220
2024-01-05T20:45:00+00:00,1.17468,1.17477,1.17359,1.17397,358
2024-01-05T21:00:00+00:00,1.17397,1.17455,1.17216,1.17247,154
2024-01-05T21:15:00+00:00,1.17247,1.17254,1.17060,1.17084,120
2024-01-05T21:30:00+00:00,1.17084,1.17111,1.17018,1.17019,183
2024-01-05T21:45:00+00:00,1.17019,1.17071,1.16998,1.17059,367
2024-01-05T22:00:00+00:00,1.17059,1.17075,1.16990,1.17020,204
2024-01-05T22:15:00+00:00,1.17020,1.17082,1.16918,1.16938,195
2024-01-05T22:30:00+00:00,1.16938,1.16946,1.16856,1.16897,131
2024-01-05T22:45:00+00:00,1.16897,1.16924,1.16882,1.16917,361
2024-01-05T23:00:00+00:00,1.16917,1.16925,1.16882,1.16922,323
2024-01-05T23:15:00+00:00,1.16922,1.16942,1.16789,1.16791,227
2024-01-05T23:30:00+00:00,1.16791,1.16830,1.16713,1.16724,373
2024-01-05T23:45:00+00:00,1.16724,1.16730,1.16631,1.16680,99
2024-01-06T00:00:00+00:00,1.16680,1.16691,1.16666,1.16682,98
2024-01-06T00:15:00+00:00,1.16682,1.16712,1.16625,1.16626,333
2024-01-06T00:30:00+00:00,1.16626,1.16680,1.16609,1.16634,99
2024-01-06T00:45:00+00:00,1.16634,1.16673,1.16565,1.16567,134
2024-01-06T01:00:00+00:00,1.16567,1.16597,1.16526,1.16585,348
2024-01-06T01:15:00+00:00,1.16585,1.16656,1.16575,1.16578,338
2024-01-06T01:30:00+00:00,1.16578,1.16582,1.16495,1.16508,314
2024-01-06T01:45:00+00:00,1.16508,1.16537,1.16461,1.16500,87
2024-01-06T02:00:00+00:00,1.16500,1.16552,1.16413,1.16459,169
2024-01-06T02:15:00+00:00,1.16459,1.16492,1.16357,1.16385,287
2024-01-06T02:30:00+00:00,1.16385,1.16418,1.16347,1.16386,174
2024-01-06T02:45:00+00:00,1.16386,1.16434,1.16382,1.16400,207
2024-01-06T03:00:00+00:00,1.16400,1.16427,1.16378,1.16426,248
2024-01-06T03:15:00+00:00,1.16426,1.16442,1.16363,1.16409,85
2024-01-06T03:30:00+00:00,1.16409,1.16437,1.16368,1.16371,318
2024-01-06T03:45:00+00:00,1.16371,1.16438,1.16343,1.16427,337
2024-01-06T04:00:00+00:00,1.16427,1.16534,1.16421,1.16505,231
2024-01-06T04:15:00+00:00,1.16505,1.16519,1.16364,1.16380,148
2024-01-06T04:30:00+00:00,1.16380,1.16384,1.16252,1.16280,361
2024-01-06T04:45:00+00:00,1.16280,1.16324,1.16216,1.16242,191
2024-01-06T05:00:00+00:00,1.16242,1.16288,1.16171,1.16215,349
2024-01-06T05:15:00+00:00,1.16215,1.16259,1.16105,1.16121,119
2024-01-06T05:30:00+00:00,1.16121,1.16128,1.16081,1.16112,183
2024-01-06T05:45:00+00:00,1.16112,1.16127,1.15955,1.15963,247
2024-01-06T06:00:00+00:00,1.15963,1.15993,1.15943,1.15968,330
2024-01-06T06:15:00+00:00,1.15968,1.15998,1.15827,1.15846,108
2024-01-06T06:30:00+00:00,1.15846,1.15857,1.15732,1.15742,316
2024-01-06T06:45:00+00:00,1.15742,1.15754,1.15690,1.15712,91
2024-01-06T07:00:00+00:00,1.15712,1.15746,1.15588,1.15589,103
2024-01-06T07:15:00+00:00,1.15589,1.15630,1.15453,1.15475,357
2024-01-06T07:30:00+00:00,1.15475,1.15581,1.15411,1.15579,96
2024-01-06T07:45:00+00:00,1.15579,1.15606,1.15561,1.15602,149
2024-01-06T08:00:00+00:00,1.15602,1.15684,1.15563,1.15582,275
2024-01-06T08:15:00+00:00,1.15582,1.15646,1.15475,1.15496,273
2024-01-06T08:30:00+00:00,1.15496,1.15528,1.15376,1.15395,258
2024-01-06T08:45:00+00:00,1.15395,1.15465,1.15231,1.15295,281
2024-01-06T09:00:00+00:00,1.15295,1.15304,1.15163,1.15163,91
2024-01-06T09:15:00+00:00,1.15163,1.15196,1.15127,1.15131,358
2024-01-06T09:30:00+00:00,1.15131,1.15145,1.15038,1.15043,159
2024-01-06T09:45:00+00:00,1.15043,1.15083,1.14973,1.15072,137
2024-01-06T10:00:00+00:00,1.15072,1.15130,1.15019,1.15121,88
2024-01-06T10:15:00+00:00,1.15121,1.15121,1.14979,1.14990,384
2024-01-06T10:30:00+00:00,1.14990,1.15041,1.14988,1.15032,102
2024-01-06T10:45:00+00:00,1.15032,1.15050,1.14964,1.14977,191
2024-01-06T11:00:00+00:00,1.14977,1.15028,1.14881,1.14942,199
2024-01-06T11:15:00+00:00,1.14942,1.15070,1.14897,1.15051,243
2024-01-06T11:30:00+00:00,1.15051,1.15075,1.14913,1.14922,153
2024-01-06T11:45:00+00:00,1.14922,1.14958,1.14840,1.14844,291
2024-01-06T12:00:00+00:00,1.14844,1.14854,1.14740,1.14799,169
2024-01-06T12:15:00+00:00,1.14799,1.14821,1.14699,1.14722,333
2024-01-06T12:30:00+00:00,1.14722,1.14744,1.14703,1.14736,348
2024-01-06T12:45:00+00:00,1.14736,1.14749,1.14623,1.14652,156
2024-01-06T13:00:00+00:00,1.14652,1.14670,1.14580,1.14601,195
2024-01-06T13:15:00+00:00,1.14601,1.14616,1.14508,1.14552,317
2024-01-06T13:30:00+00:00,1.14552,1.14600,1.14515,1.14580,148
2024-01-06T13:45:00+00:00,1.14580,1.14598,1.14511,1.14526,249
2024-01-06T14:00:00+00:00,1.14526,1.14580,1.14398,1.14405,177
2024-01-06T14:15:00+00:00,1.14405,1.14433,1.14335,1.14345,389
2024-01-06T14:30:00+00:00,1.14345,1.14381,1.14189,1.14208,366
2024-01-06T14:45:00+00:00,1.14208,1.14267,1.14188,1.14263,250
2024-01-06T15:00:00+00:00,1.14263,1.14325,1.14176,1.14181,140
2024-01-06T15:15:00+00:00,1.14181,1.14182,1.14129,1.14180,204
2024-01-06T15:30:00+00:00,1.14180,1.14224,1.14091,1.14109,244
2024-01-06T15:45:00+00:00,1.14109,1.14114,1.14068,1.14097,353
2024-01-06T16:00:00+00:00,1.14097,1.14117,1.13987,1.14027,318
2024-01-06T16:15:00+00:00,1.14027,1.14152,1.13978,1.14083,320
2024-01-06T16:30:00+00:00,1.14083,1.14109,1.14040,1.14048,103
2024-01-06T16:45:00+00:00,1.14048,1.14077,1.14039,1.14058,154
2024-01-06T17:00:00+00:00,1.14058,1.14098,1.14016,1.14094,231
2024-01-06T17:15:00+00:00,1.14094,1.14109,1.13984,1.14006,274
2024-01-06T17:30:00+00:00,1.14006,1.14016,1.13857,1.13926,252
2024-01-06T17:45:00+00:00,1.13926,1.13928,1.13785,1.13841,331
2024-01-06T18:00:00+00:00,1.13841,1.13853,1.13697,1.13707,359
2024-01-06T18:15:00+00:00,1.13707,1.13773,1.13688,1.13693,357
2024-01-06T18:30:00+00:00,1.13693,1.13808,1.13637,1.13804,118
2024-01-06T18:45:00+00:00,1.13804,1.13846,1.13732,1.13747,83
2024-01-06T19:00:00+00:00,1.13747,1.13777,1.13603,1.13609,84
2024-01-06T19:15:00+00:00,1.13609,1.13669,1.13576,1.13662,110
2024-01-06T19:30:00+00:00,1.13662,1.13692,1.13531,1.13557,329
2024-01-06T19:45:00+00:00,1.13557,1.13593,1.13467,1.13470,290
2024-01-06T20:00:00+00:00,1.13470,1.13507,1.13458,1.13504,88
2024-01-06T20:15:00+00:00,1.13504,1.13674,1.13503,1.13627,300
2024-01-06T20:30:00+00:00,1.13627,1.13695,1.13617,1.13633,156
2024-01-06T20:45:00+00:00,1.13633,1.13635,1.13568,1.13610,209
2024-01-06T21:00:00+00:00,1.13610,1.13631,1.13565,1.13588,287
2024-01-06T21:15:00+00:00,1.13588,1.13610,1.13578,1.13583,195
2024-01-06T21:30:00+00:00,1.13583,1.13637,1.13428,1.13509,96
2024-01-06T21:45:00+00:00,1.13509,1.13583,1.13492,1.13559,362
2024-01-06T22:00:00+00:00,1.13559,1.13565,1.13431,1.13434,302
2024-01-06T22:15:00+00:00,1.13434,1.13451,1.13349,1.13371,128
2024-01-06T22:30:00+00:00,1.13371,1.13478,1.13362,1.13437,370
2024-01-06T22:45:00+00:00,1.13437,1.13534,1.13435,1.13525,118
2024-01-06T23:00:00+00:00,1.13525,1.13547,1.13423,1.13465,171
2024-01-06T23:15:00+00:00,1.13465,1.13489,1.13391,1.13402,186
2024-01-06T23:30:00+00:00,1.13402,1.13428,1.13270,1.13277,119
2024-01-06T23:45:00+00:00,1.13277,1.13288,1.13141,1.13178,370
2024-01-07T00:00:00+00:00,1.13178,1.13204,1.13147,1.13168,151
2024-01-07T00:15:00+00:00,1.13168,1.13180,1.13051,1.13096,120
2024-01-07T00:30:00+00:00,1.13096,1.13096,1.12863,1.12894,118
2024-01-07T00:45:00+00:00,1.12894,1.12921,1.12832,1.12875,384
2024-01-07T01:00:00+00:00,1.12875,1.12906,1.12730,1.12753,310
2024-01-07T01:15:00+00:00,1.12753,1.12781,1.12721,1.12722,272
2024-01-07T01:30:00+00:00,1.12722,1.12741,1.12594,1.12600,396
2024-01-07T01:45:00+00:00,1.12600,1.12607,1.12518,1.12539,117
2024-01-07T02:00:00+00:00,1.12539,1.12548,1.12520,1.12530,279
2024-01-07T02:15:00+00:00,1.12530,1.12536,1.12395,1.12408,82
2024-01-07T02:30:00+00:00,1.12408,1.12441,1.12407,1.12429,124
2024-01-07T02:45:00+00:00,1.12429,1.12442,1.12332,1.12362,364
2024-01-07T03:00:00+00:00,1.12362,1.12363,1.12263,1.12295,385
2024-01-07T03:15:00+00:00,1.12295,1.12318,1.12280,1.12296,277
2024-01-07T03:30:00+00:00,1.12296,1.12322,1.12288,1.12319,366
2024-01-07T03:45:00+00:00,1.12319,1.12388,1.12139,1.12185,372
2024-01-07T04:00:00+00:00,1.12185,1.12191,1.12044,1.12056,217
2024-01-07T04:15:00+00:00,1.12056,1.12069,1.12055,1.12058,302
2024-01-07T04:30:00+00:00,1.12058,1.12083,1.12006,1.12011,206
2024-01-07T04:45:00+00:00,1.12011,1.12018,1.11882,1.11917,395
2024-01-07T05:00:00+00:00,1.11917,1.11930,1.11863,1.11888,250
2024-01-07T05:15:00+00:00,1.11888,1.12003,1.11863,1.11987,248
2024-01-07T05:30:00+00:00,1.11987,1.11999,1.11870,1.11889,384
2024-01-07T05:45:00+00:00,1.11889,1.11906,1.11753,1.11773,182
2024-01-07T06:00:00+00:00,1.11773,1.11775,1.11676,1.11697,331
2024-01-07T06:15:00+00:00,1.11697,1.11748,1.11680,1.11690,246
2024-01-07T06:30:00+00:00,1.11690,1.11729,1.11562,1.11573,368
2024-01-07T06:45:00+00:00,1.11573,1.11605,1.11456,1.11554,172
2024-01-07T07:00:00+00:00,1.11554,1.11588,1.11452,1.11484,187
2024-01-07T07:15:00+00:00,1.11484,1.11507,1.11418,1.11427,115
2024-01-07T07:30:00+00:00,1.11427,1.11483,1.11397,1.11434,235
2024-01-07T07:45:00+00:00,1.11434,1.11437,1.11390,1.11435,296
2024-01-07T08:00:00+00:00,1.11435,1.11446,1.11369,1.11403,285
2024-01-07T08:15:00+00:00,1.11403,1.11469,1.11347,1.11361,294
2024-01-07T08:30:00+00:00,1.11361,1.11376,1.11182,1.11222,354
2024-01-07T08:45:00+00:00,1.11222,1.11339,1.11185,1.11283,135
2024-01-07T09:00:00+00:00,1.11283,1.11327,1.11230,1.11257,102
2024-01-07T09:15:00+00:00,1.11257,1.11328,1.11240,1.11288,284
2024-01-07T09:30:00+00:00,1.11288,1.11310,1.11284,1.11304,130
2024-01-07T09:45:00+00:00,1.11304,1.11306,1.11205,1.11240,345
2024-01-07T10:00:00+00:00,1.11240,1.11257,1.11113,1.11118,317
2024-01-07T10:15:00+00:00,1.11118,1.11145,1.11079,1.11139,336
2024-01-07T10:30:00+00:00,1.11139,1.11310,1.11114,1.11225,123
2024-01-07T10:45:00+00:00,1.11225,1.11278,1.11147,1.11194,152
2024-01-07T11:00:00+00:00,1.11194,1.11217,1.11119,1.11127,258
2024-01-07T11:15:00+00:00,1.11127,1.11158,1.11015,1.11020,311
2024-01-07T11:30:00+00:00,1.11020,1.11043,1.10957,1.10963,255
2024-01-07T11:45:00+00:00,1.10963,1.10990,1.10863,1.10900,164
2024-01-07T12:00:00+00:00,1.10900,1.10974,1.10862,1.10953,249
2024-01-07T12:15:00+00:00,1.10953,1.11024,1.10883,1.10911,198
2024-01-07T12:30:00+00:00,1.10911,1.10951,1.10884,1.10901,282
2024-01-07T12:45:00+00:00,1.10901,1.10987,1.10893,1.10947,181
2024-01-07T13:00:00+00:00,1.10947,1.10957,1.10831,1.10852,222
2024-01-07T13:15:00+00:00,1.10852,1.10852,1.10764,1.10818,112
2024-01-07T13:30:00+00:00,1.10818,1.10843,1.10661,1.10689,180
2024-01-07T13:45:00+00:00,1.10689,1.10711,1.10635,1.10641,330
2024-01-07T14:00:00+00:00,1.10641,1.10649,1.10489,1.10523,380
2024-01-07T14:15:00+00:00,1.10523,1.10544,1.10424,1.10442,314
2024-01-07T14:30:00+00:00,1.10442,1.10479,1.10320,1.10327,394
2024-01-07T14:45:00+00:00,1.10327,1.10365,1.10221,1.10245,240
2024-01-07T15:00:00+00:00,1.10245,1.10267,1.10226,1.10249,341
2024-01-07T15:15:00+00:00,1.10249,1.10331,1.10223,1.10301,374
2024-01-07T15:30:00+00:00,1.10301,1.10313,1.10209,1.10239,168
2024-01-07T15:45:00+00:00,1.10239,1.10272,1.10125,1.10137,151
2024-01-07T16:00:00+00:00,1.10137,1.10202,1.10093,1.10149,84
2024-01-07T16:15:00+00:00,1.10149,1.10168,1.10032,1.10034,276
2024-01-07T16:30:00+00:00,1.10034,1.10080,1.09989,1.10072,292
2024-01-07T16:45:00+00:00,1.10072,1.10080,1.10011,1.10043,165
2024-01-07T17:00:00+00:00,1.10043,1.10046,1.10022,1.10024,220
2024-01-07T17:15:00+00:00,1.10024,1.10028,1.09918,1.09943,314
2024-01-07T17:30:00+00:00,1.09943,1.09963,1.09781,1.09817,373
2024-01-07T17:45:00+00:00,1.09817,1.09856,1.09754,1.09788,267
2024-01-07T18:00:00+00:00,1.09788,1.09801,1.09657,1.09659,191
2024-01-07T18:15:00+00:00,1.09659,1.09673,1.09563,1.09564,206
2024-01-07T18:30:00+00:00,1.09564,1.09673,1.09440,1.09466,124
2024-01-07T18:45:00+00:00,1.09466,1.09555,1.09417,1.09453,201
2024-01-07T19:00:00+00:00,1.09453,1.09500,1.09425,1.09447,392
2024-01-07T19:15:00+00:00,1.09447,1.09459,1.09294,1.09307,151
2024-01-07T19:30:00+00:00,1.09307,1.09361,1.09288,1.09301,352
2024-01-07T19:45:00+00:00,1.09301,1.09308,1.09162,1.09199,245
2024-01-07T20:00:00+00:00,1.09199,1.09222,1.09132,1.09219,343
2024-01-07T20:15:00+00:00,1.09219,1.09264,1.09121,1.09125,128
2024-01-07T20:30:00+00:00,1.09125,1.09199,1.09116,1.09162,221
2024-01-07T20:45:00+00:00,1.09162,1.09172,1.09133,1.09144,147
2024-01-07T21:00:00+00:00,1.09144,1.09192,1.09092,1.09116,281
2024-01-07T21:15:00+00:00,1.09116,1.09156,1.08996,1.08999,217
2024-01-07T21:30:00+00:00,1.08999,1.09020,1.08883,1.08931,127
2024-01-07T21:45:00+00:00,1.08931,1.08993,1.08902,1.08952,268
2024-01-07T22:00:00+00:00,1.08952,1.08962,1.08805,1.08858,127
2024-01-07T22:15:00+00:00,1.08858,1.08862,1.08738,1.08771,263
2024-01-07T22:30:00+00:00,1.08771,1.08851,1.08708,1.08808,188
2024-01-07T22:45:00+00:00,1.08808,1.08902,1.08807,1.08876,225
2024-01-07T23:00:00+00:00,1.08876,1.08909,1.08776,1.08808,255
2024-01-07T23:15:00+00:00,1.08808,1.08848,1.08723,1.08754,103
2024-01-07T23:30:00+00:00,1.08754,1.08844,1.08739,1.08813,160
2024-01-07T23:45:00+00:00,1.08813,1.08814,1.08795,1.08796,299
2024-01-08T00:00:00+00:00,1.08796,1.08841,1.08766,1.08797,161
2024-01-08T00:15:00+00:00,1.08797,1.08880,1.08754,1.08837,127
2024-01-08T00:30:00+00:00,1.08837,1.08855,1.08741,1.08786,164
2024-01-08T00:45:00+00:00,1.08786,1.08895,1.08773,1.08855,199
2024-01-08T01:00:00+00:00,1.08855,1.08861,1.08790,1.08807,119
2024-01-08T01:15:00+00:00,1.08807,1.08822,1.08791,1.08807,307
2024-01-08T01:30:00+00:00,1.08807,1.08878,1.08770,1.08876,296
2024-01-08T01:45:00+00:00,1.08876,1.08887,1.08657,1.08689,197
2024-01-08T02:00:00+00:00,1.08689,1.08722,1.08573,1.08594,233
2024-01-08T02:15:00+00:00,1.08594,1.08636,1.08555,1.08602,148
2024-01-08T02:30:00+00:00,1.08602,1.08637,1.08488,1.08523,392
2024-01-08T02:45:00+00:00,1.08523,1.08552,1.08497,1.08533,189
2024-01-08T03:00:00+00:00,1.08533,1.08545,1.08448,1.08487,191
2024-01-08T03:15:00+00:00,1.08487,1.08525,1.08480,1.08513,143
2024-01-08T03:30:00+00:00,1.08513,1.08529,1.08416,1.08442,151
2024-01-08T03:45:00+00:00,1.08442,1.08442,1.08366,1.08409,207
2024-01-08T04:00:00+00:00,1.08409,1.08422,1.08270,1.08311,93
2024-01-08T04:15:00+00:00,1.08311,1.08336,1.08189,1.08225,234
2024-01-08T04:30:00+00:00,1.08225,1.08267,1.08214,1.08228,107
2024-01-08T04:45:00+00:00,1.08228,1.08274,1.08175,1.08263,202
2024-01-08T05:00:00+00:00,1.08263,1.08263,1.08174,1.08214,350
2024-01-08T05:15:00+00:00,1.08214,1.08217,1.08192,1.08195,264
2024-01-08T05:30:00+00:00,1.08195,1.08211,1.08170,1.08205,267
2024-01-08T05:45:00+00:00,1.08205,1.08222,1.08121,1.08126,321
2024-01-08T06:00:00+00:00,1.08126,1.08221,1.08115,1.08206,214
2024-01-08T06:15:00+00:00,1.08206,1.08221,1.08124,1.08190,283
2024-01-08T06:30:00+00:00,1.08190,1.08192,1.08057,1.08088,285
2024-01-08T06:45:00+00:00,1.08088,1.08120,1.08051,1.08070,395
2024-01-08T07:00:00+00:00,1.08070,1.08080,1.08007,1.08067,159
2024-01-08T07:15:00+00:00,1.08067,1.08143,1.08060,1.08114,113
2024-01-08T07:30:00+00:00,1.08114,1.08144,1.08052,1.08074,205
2024-01-08T07:45:00+00:00,1.08074,1.08101,1.08028,1.08044,312
2024-01-08T08:00:00+00:00,1.08044,1.08051,1.07991,1.08013,169
2024-01-08T08:15:00+00:00,1.08013,1.08047,1.07889,1.07921,85
2024-01-08T08:30:00+00:00,1.07921,1.08045,1.07869,1.07982,212
2024-01-08T08:45:00+00:00,1.07982,1.07990,1.07938,1.07951,217
2024-01-08T09:00:00+00:00,1.07951,1.07966,1.07911,1.07933,299
2024-01-08T09:15:00+00:00,1.07933,1.07935,1.07876,1.07887,375
2024-01-08T09:30:00+00:00,1.07887,1.07912,1.07813,1.07824,370
2024-01-08T09:45:00+00:00,1.07824,1.07832,1.07793,1.07808,132
2024-01-08T10:00:00+00:00,1.07808,1.07893,1.07771,1.07865,81
2024-01-08T10:15:00+00:00,1.07865,1.07975,1.07849,1.07917,205
2024-01-08T10:30:00+00:00,1.07917,1.07967,1.07901,1.07959,98
2024-01-08T10:45:00+00:00,1.07959,1.08022,1.07906,1.07928,294
